"stage","series","frequency","date","time_index","value"
"transformed","SWGBOND.",12,2010-04-01,2010.25,-0.724444444444444
"transformed","SWGBOND.",12,2010-05-01,2010.33333333333,-0.983888888888889
"transformed","SWGBOND.",12,2010-06-01,2010.41666666667,-0.997222222222222
"transformed","SWGBOND.",12,2010-07-01,2010.5,-0.9625
"transformed","SWGBOND.",12,2010-08-01,2010.58333333333,-1.22083333333333
"transformed","SWGBOND.",12,2010-09-01,2010.66666666667,-0.993888888888889
"transformed","SWGBOND.",12,2010-10-01,2010.75,-0.861388888888889
"transformed","SWGBOND.",12,2010-11-01,2010.83333333333,-0.723888888888889
"transformed","SWGBOND.",12,2010-12-01,2010.91666666667,-0.573888888888889
"transformed","SWGBOND.",12,2011-01-01,2011,-0.392777777777778
"transformed","SWGBOND.",12,2011-02-01,2011.08333333333,-0.280555555555555
"transformed","SWGBOND.",12,2011-03-01,2011.16666666667,-0.22
"transformed","SWGBOND.",12,2011-04-01,2011.25,-0.0377777777777775
"transformed","SWGBOND.",12,2011-05-01,2011.33333333333,-0.228055555555556
"transformed","SWGBOND.",12,2011-06-01,2011.41666666667,-0.295
"transformed","SWGBOND.",12,2011-07-01,2011.5,-0.546944444444444
"transformed","SWGBOND.",12,2011-08-01,2011.58333333333,-0.806666666666667
"transformed","SWGBOND.",12,2011-09-01,2011.66666666667,-0.890277777777778
"transformed","SWGBOND.",12,2011-10-01,2011.75,-0.763611111111111
"transformed","SWGBOND.",12,2011-11-01,2011.83333333333,-0.858055555555556
"transformed","SWGBOND.",12,2011-12-01,2011.91666666667,-1.02888888888889
"transformed","SWGBOND.",12,2012-01-01,2012,-0.987777777777778
"transformed","SWGBOND.",12,2012-02-01,2012.08333333333,-0.9675
"transformed","SWGBOND.",12,2012-03-01,2012.16666666667,-0.800555555555555
"transformed","SWGBOND.",12,2012-04-01,2012.25,-0.87
"transformed","SWGBOND.",12,2012-05-01,2012.33333333333,-0.946388888888889
"transformed","SWGBOND.",12,2012-06-01,2012.41666666667,-0.826388888888889
"transformed","SWGBOND.",12,2012-07-01,2012.5,-0.901111111111111
"transformed","SWGBOND.",12,2012-08-01,2012.58333333333,-0.848055555555555
"transformed","SWGBOND.",12,2012-09-01,2012.66666666667,-0.774722222222222
"transformed","SWGBOND.",12,2012-10-01,2012.75,-0.73
"transformed","SWGBOND.",12,2012-11-01,2012.83333333333,-0.759166666666667
"transformed","SWGBOND.",12,2012-12-01,2012.91666666667,-0.69
"transformed","SWGBOND.",12,2013-01-01,2013,-0.426111111111111
"transformed","SWGBOND.",12,2013-02-01,2013.08333333333,-0.4625
"transformed","SWGBOND.",12,2013-03-01,2013.16666666667,-0.399444444444444
"transformed","SWGBOND.",12,2013-04-01,2013.25,-0.504444444444444
"transformed","SWGBOND.",12,2013-05-01,2013.33333333333,-0.331944444444444
"transformed","SWGBOND.",12,2013-06-01,2013.41666666667,-0.0194444444444444
"transformed","SWGBOND.",12,2013-07-01,2013.5,0.0316666666666667
"transformed","SWGBOND.",12,2013-08-01,2013.58333333333,0.0730555555555557
"transformed","SWGBOND.",12,2013-09-01,2013.66666666667,0.0502777777777779
"transformed","SWGBOND.",12,2013-10-01,2013.75,0.0211111111111113
"transformed","SWGBOND.",12,2013-11-01,2013.83333333333,-0.00416666666666665
"transformed","SWGBOND.",12,2013-12-01,2013.91666666667,0.2275
"transformed","SWGBOND.",12,2014-01-01,2014,-0.0191666666666667
"transformed","SWGBOND.",12,2014-02-01,2014.08333333333,-0.0227777777777777
"transformed","SWGBOND.",12,2014-03-01,2014.16666666667,0.0141666666666667
"transformed","SWGBOND.",12,2014-04-01,2014.25,-0.0519444444444445
"transformed","SWGBOND.",12,2014-05-01,2014.33333333333,-0.111944444444444
"transformed","SWGBOND.",12,2014-06-01,2014.41666666667,-0.143333333333333
"transformed","SWGBOND.",12,2014-07-01,2014.5,-0.210555555555555
"transformed","SWGBOND.",12,2014-08-01,2014.58333333333,-0.283888888888889
"transformed","SWGBOND.",12,2014-09-01,2014.66666666667,-0.2125
"transformed","SWGBOND.",12,2014-10-01,2014.75,-0.228055555555555
"transformed","SWGBOND.",12,2014-11-01,2014.83333333333,-0.363055555555556
"transformed","SWGBOND.",12,2014-12-01,2014.91666666667,-0.383055555555555
"transformed","SWGBOND.",12,2015-01-01,2015,-0.810555555555555
"transformed","SWGBOND.",12,2015-02-01,2015.08333333333,-0.701111111111111
