"date","out.ch","out_incl_losses.ch","in.ch"
2012-05-03,153686504.398,165259067.612,195687353.831
2012-05-04,151759827.47,164178740.15375,192014179.943
2012-05-05,131955662.91,144627090.94925,190158385.299
2012-05-06,121603809.117,136676957.98075,182264519.571
2012-05-07,153183904.888,164171037.3615,199188400.143
2012-05-08,155027765.732,167639083.0945,188686776.353
2012-05-09,154486078.658,166598353.4185,200180706.553
2012-05-10,151772085.759,164916696.76375,197219541.742
2012-05-11,150051588.353,164527365.63775,202149604.683
2012-05-12,131368290.964,150704735.873,197498386.9
2012-05-13,119914268.315,142280245.98525,195464414.54
2012-05-14,151966310.811,165944446.6065,205661075.246
2012-05-15,155393855.645,167757035.59425,215509837.582
2012-05-16,157199785.105,168381918.1055,212458475.105
2012-05-17,124060452.133,143335127.6795,179742142.398
2012-05-18,136113851.2,149525965.5625,184577427.526
2012-05-19,123284818.205,136162390.3705,168482669.928
2012-05-20,114351451.785,132751360.4365,164827266.438
2012-05-21,150747445.893,164631259.60675,205660230.332
2012-05-22,154334477.441,167451363.9255,203699426.807
2012-05-23,155292204.464,167786295.47075,207244753.987
2012-05-24,153915654.501,167786732.77325,210312535.289
2012-05-25,148856043.327,163792240.86975,216374074.45
2012-05-26,124826105.369,144124157.57425,206681356.191
2012-05-27,113301694.342,132708977.89425,192938561.998
2012-05-28,116802558.569,136279042.88825,189192530.328
2012-05-29,150046487.461,165282771.28175,204871877.627
2012-05-30,151542089.246,166403301.009,214288475.131
2012-05-31,153360873.499,167948741.85225,210106305.653
2012-06-01,151654505.693,167382227.6845,201777474.092
2012-06-02,126574363.688,145376431.418,171637878.36
2012-06-03,117514561.251,141320028.50175,169045978.278
2012-06-04,150311139.553,170059395.217,197239600.695
2012-06-05,151457375.013,166970682.66325,198953245.636
2012-06-06,152727170.867,169215950.7335,197253235.144
2012-06-07,143461879.821,160263779.0745,192309406.907
2012-06-08,147511665.065,169082905.4825,194151805.093
2012-06-09,125430826.987,154395634.487,179900367.262
2012-06-10,114371375.14,143551421.3885,179628313.951
2012-06-11,147197945.033,166764507.483,209569458.073
2012-06-12,154442719.487,171679417.15575,215374771.393
2012-06-13,152833184.674,166886334.163,200620221.747
2012-06-14,149465655.454,165299272.984,191488878.206
2012-06-15,146779055.953,163519439.956,190302350.067
2012-06-16,124837221.859,145546637.91975,164715422.602
2012-06-17,113451359.774,139665712.29225,159216377.466
2012-06-18,149933730.543,168474333.10275,191818391.684
2012-06-19,152969189.822,171194258.75325,209779235.335
2012-06-20,153370329.437,171794238.16575,212294230.382
2012-06-21,152410827.042,171658551.947,213364771.387
2012-06-22,147548567.429,168081589.706,206337033.668
2012-06-23,123721463.485,150808127.29475,194615141.098
2012-06-24,114127701.168,143105359.33925,189274032.257
2012-06-25,149723627.233,170026259.3565,211689544.865
2012-06-26,150747376.925,171392776.41125,221758162.227
2012-06-27,151056450.063,169601177.03925,233179980.098
2012-06-28,153847294.842,171841490.31925,239928043.629
2012-06-29,152265281.712,170781443.54875,234630460.687
2012-06-30,129112911.416,151270162.00425,214802499.729
2012-07-01,117194736.889,143577664.6705,202141979.753
2012-07-02,150501293.885,168868249.7605,243104848.235
2012-07-03,151033941.932,168746447.6665,248684030.708
2012-07-04,151946859.564,168393600.82775,247162128.078
2012-07-05,151849890.789,169215267.16175,243025280.475
2012-07-06,149531224.126,167083756.76875,243828195.48
2012-07-07,123801213.517,144490287.21175,213256955.978
2012-07-08,112342316.068,140255286.1545,192870068.657
2012-07-09,144754362.423,163979411.12975,219706255.552
2012-07-10,149776896.788,166458386.72325,234343666.252
2012-07-11,147964920.552,164888265.03,230761832.949
2012-07-12,146915400.165,164009177.749,224333760.666
2012-07-13,145465470.913,161445859.4225,238103521.282
2012-07-14,121854776.698,143813499.86725,211106756.112
2012-07-15,110475277.015,134342453.92425,196593528.149
2012-07-16,139659901.008,154467635.2605,220739598.478
2012-07-17,142182540.395,155514200.8025,229836824.09
2012-07-18,144494737.918,157549255.925,226109065.96
2012-07-19,146082085.618,160971379.69075,220006464.889
2012-07-20,142203004.711,157227211.94925,234931127.584
2012-07-21,119289337.868,135757580.0185,186528198.588
2012-07-22,106623948.183,129990595.79425,171629413.425
2012-07-23,132899203.408,149389277.25325,208107387.423
2012-07-24,135356530.782,150628892.70775,224759612.962
2012-07-25,138462428.514,154182968.13075,239939042.416
2012-07-26,138440606.503,153497668.901,235897158.45
2012-07-27,136840252.624,150814910.09925,221937070.437
2012-07-28,118569326.881,134474949.6845,186424374.838
2012-07-29,105629377.702,129516109.3505,173504332.074
2012-07-30,129697752.527,146733373.87975,192991612.551
2012-07-31,128246474.013,146013027.495,201255548.96
2012-08-01,110754642.504,124205648.52575,192483582.638
2012-08-02,134458926.938,149464430.2605,211033600.122
2012-08-03,133842196.136,149244637.57225,208165753.902
2012-08-04,116589218.321,131222052.5535,178181137.51
2012-08-05,107537202.292,127749907.61075,159898016.488
2012-08-06,138795941.17,156402070.0755,187966774.849
2012-08-07,139372666.228,156273568.32275,173010504.552
2012-08-08,139050883.063,152252459.0015,188755084.899
2012-08-09,140762899.493,154895374.50875,185663907.301
2012-08-10,140942159.727,154974530.6555,185939501.958
2012-08-11,120918797.03,134439286.46475,149156426.235
2012-08-12,109963831.904,130793457.2725,129283297.546
2012-08-13,143723599.209,159060812.99425,181821433.846
2012-08-14,146998877.455,161451754.9975,188798039.989
2012-08-15,142212964.392,157825336.56975,147499063.477
2012-08-16,148403637.476,165846864.09875,191484734.529
2012-08-17,146315485.41,162157989.137,182810334.596
2012-08-18,124631855.29,140905447.89775,150464731.97475
2012-08-19,114391077.485,137659850.428,137829011.122
2012-08-20,152521309.581,170550571.435,201399290.709
2012-08-21,157418201.479,173570102.567,204144803.541
2012-08-22,158287490.338,174723262.131,188865782.464
2012-08-23,157203039.881,173970440.17525,195509350.482
2012-08-24,154958688.366,172177834.162,203193575.937
2012-08-25,128768815.562,149908298.01625,171933143.219
2012-08-26,113915590.661,142244219.7445,155256108.209
2012-08-27,146557847.439,163826626.67425,186631229.894
2012-08-28,152316849.458,168603521.04725,188280760.033
2012-08-29,152751770.951,168161513.27375,184318829.494
2012-08-30,155322968.033,171870985.01925,196085952.868
2012-08-31,153523884.67,169483519.21875,188553618.551
2012-09-01,131567735.656,145318453.6245,147260130.654
2012-09-02,117578036.66,135246973.7575,128727089.619
2012-09-03,151428077.351,164833806.56575,177207661.392
2012-09-04,153911582.147,166737787.2765,181313566.575
2012-09-05,152898781.699,166879022.9945,180545981.906
2012-09-06,151725341.651,166241011.728,173266710.907
2012-09-07,150295344.597,163265795.133,170882165.104
2012-09-08,126900622.17,138828876.49175,135266637.349
2012-09-09,115539102.229,131620734.44975,119800653.456
2012-09-10,150247930.451,163794545.497,173658296.267
2012-09-11,155368218.7,168731430.12325,172740824.209
2012-09-12,157127273.006,171308303.08175,181666145.203
2012-09-13,155448582.595,168782039.4825,164916507.172
2012-09-14,153734776.146,165766743.32625,144312498.453
2012-09-15,130570797.224,143431104.7695,125380428.498
2012-09-16,117392938.551,133940481.5625,114159368.346
2012-09-17,149378675.884,162084896.17675,159333729.352
2012-09-18,156082248.852,167961677.87,160029610.961
2012-09-19,159206401.88,172832713.50825,157834402.632
2012-09-20,157080357.903,169499963.0625,154205881.286
2012-09-21,155093857.557,167342369.64675,154726789.434
2012-09-22,135038199.813,149367541.82375,126174136.578
2012-09-23,119944155.501,139632710.50875,124375047.838
2012-09-24,156745111.96,171681595.36525,155337934.304
2012-09-25,157634573.581,171095308.40975,163632997.938
2012-09-26,159145926.485,172475497.30075,187902174.483
2012-09-27,158961044.968,173549173.48625,189835341.875
2012-09-28,155959412.024,169117271.2,179022204.305
2012-09-29,137271472.74,148834611.8565,158153341.182
2012-09-30,124769345.567,144047430.8255,154138823.358
2012-10-01,155779939.523,169724305.573,176961474.232
2012-10-02,158390132.867,171142336.386,179122396.507
2012-10-03,158020621.453,170861557.55775,175616768.604
2012-10-04,160527606.391,173897605.942,179151527.072
2012-10-05,156872541.362,169386915.98525,165506478.587
2012-10-06,133563430.645,145571252.04175,140999309.192
2012-10-07,123786287.98,141794535.362,129371332.68
2012-10-08,157258690.883,171802864.22875,172839041.916
2012-10-09,159946677.17,176323542.068,179667730.196
2012-10-10,159971554.435,174107156.07975,192924037.591
2012-10-11,158943393.249,171640320.6785,190416582.83
2012-10-12,159364486.198,172512730.62175,189676230.955
2012-10-13,136784935.238,152251121.98075,166030339.822
2012-10-14,126791124.529,141897092.25625,154831906.942
2012-10-15,164302453.465,177381428.273,197898500.976
2012-10-16,168623909.457,181113364.80925,183431898.505
2012-10-17,164641711.078,176487896.98975,174415082.853
2012-10-18,162663838.787,176401631.83675,153641984.287
2012-10-19,159900137.408,172032444.124,155552062.863
2012-10-20,135957865.724,149471062.9485,130769034.055
2012-10-21,123857176.617,141967517.11175,119909104.141
2012-10-22,158240821.256,171753490.602,151988825.478
2012-10-23,164975024.04,178027195.64875,153219255.717
2012-10-24,166472038.361,179596821.807,152852305.305
2012-10-25,166291229.357,180024667.332,144301420.273
2012-10-26,166944099.11,180082025.04675,136892172.268
2012-10-27,150930161.628,166300628.72475,125336964.436
2012-10-28,154603235.939,171992392.1295,129961790.606
2012-10-29,178940971.075,193500292.34,148062712.65
2012-10-30,182067552.89,194676198.1955,161088889.712
2012-10-31,180355583.533,193884050.906,164873082.478
2012-11-01,163319049.295,179921692.891,145031533.396
2012-11-02,165908150.923,180332761.6505,160449261.101
2012-11-03,142938219.113,155773392.69525,149275122.167
2012-11-04,132887349.44,146869272.60525,148598405.395
2012-11-05,169800156.017,184654572.03275,181692617.252
2012-11-06,178306370.076,192151917.1205,173846767.921
2012-11-07,179523465.009,193543722.807,177105042.931
2012-11-08,178801894.082,192956483.5755,181279294.057
2012-11-09,173576401.133,187105312.616,184361397.328
2012-11-10,149773193.529,165626370.9695,160907302.933
2012-11-11,139710214.928,158496142.24225,160390820.527
2012-11-12,173324284.6,187821570.12975,188450587.903
2012-11-13,176099322.73,190177910.683,188423457.816
2012-11-14,176244997.046,189882726.3,195734215.471
2012-11-15,176640284.219,190016121.4825,198253714.389
2012-11-16,176566454.72,190190138.07025,192611982.975
2012-11-17,152286788.031,166964390.1445,160447105.672
2012-11-18,141286249.45,157825175.88925,152458764.683
2012-11-19,177908923.598,192129614.6965,190728359.681
2012-11-20,183250962.924,197392205.165,179142425.257
2012-11-21,183354028.558,197442618.5955,173300444.656
2012-11-22,179800405.878,193642815.5895,171540718.244
2012-11-23,177042893.824,192204697.901,173605470.47
2012-11-24,152455432.288,166627877.93775,149319114.225
2012-11-25,140234720.625,158292293.9795,138521765.978
2012-11-26,174698330.552,190567205.67625,177584433.554
2012-11-27,182428981.043,196909268.8785,201653577.441
2012-11-28,186907311.166,202082031.456,200305877.871
2012-11-29,191069409.184,208214220.63425,191175730.414
2012-11-30,191712727.705,206870970.94975,196594876.964
2012-12-01,172499552.671,186753469.20025,162559353.054
2012-12-02,163105661.484,179144932.71,153466058.883
2012-12-03,197103076.981,212797479.204,189791444.274
2012-12-04,196329464.378,212502672.3405,188174822.917
2012-12-05,197776175.99,213718771.99775,197792061.772
2012-12-06,199996530.534,214997310.51375,207498802.35
2012-12-07,204294938.255,217660193.7225,210409106.753
2012-12-08,178488250.576,193681349.694,152841883.635
2012-12-09,169917897.789,188777329.84475,144553356.589
2012-12-10,198914236.835,215072131.9415,196517367.4
2012-12-11,203444868.811,217277345.8285,208310460.089
2012-12-12,208150337.627,220770089.2675,221302503.166
2012-12-13,210928073.589,223599813.80175,216065618.243
2012-12-14,198648698.294,212627533.285,196610955.961
2012-12-15,171459285.987,185819138.3835,160287169.43
2012-12-16,158678733.963,175624091.529,147662580.245
2012-12-17,189926181.516,206458974.15675,191163651.996
2012-12-18,194701158.542,211265290.49975,190978849.409
2012-12-19,190633169.811,206111064.466,187149804.99
2012-12-20,192430535.998,208438186.527,186179344.548
2012-12-21,178174463.718,194058375.314,177641436.231
2012-12-22,159104820.666,174678017.25925,153824446.828
2012-12-23,144725203.725,163532466.443,145243385.91
2012-12-24,148272943.914,169668902.9945,148192665.916
2012-12-25,136650174.349,159177435.59275,143919907.065
2012-12-26,140918983.923,160304633.19075,146606921.153
2012-12-27,158838170.629,176075195.37625,160668722.001
2012-12-28,158381203.117,174377557.4335,161066661.296
2012-12-29,150701932.971,168704959.42625,145982236.482
2012-12-30,141075398.441,161427745.295,142347567.863
2012-12-31,152514025.479,172447380.71525,146180086.693
2013-01-01,143720644.443,160636575.79825,140931775.882
2013-01-02,154194087.774,168660875.984,151872788.106
2013-01-03,172491726.837,186223870.511,158338470.402
2013-01-04,169559198.46,184069645.394,154573260.707
2013-01-05,153837439.466,167988561.67125,140508016.239
2013-01-06,145389032.583,158595099.654,139210531.083
2013-01-07,180134004.2,193335712.324,183712386.4
2013-01-08,183768247.466,196560637.60875,192476137.87
2013-01-09,188312758.742,201235170.676,203747919.502
2013-01-10,190472425.738,203861258.67575,197450107.398
2013-01-11,189659734.909,204540605.05825,190323674.474
2013-01-12,166345474.709,179519227.896,156071846.547
2013-01-13,156830219.649,170826712.20375,143197447.293
2013-01-14,192627720.081,207084587.13375,195059891.867
2013-01-15,197978404.494,211241162.73275,203501254.162
2013-01-16,199420227.159,212735624.597,212465943.127
2013-01-17,203468271.068,216828582.8245,225052359.958
2013-01-18,203532658.374,216325499.03825,219488140.337
2013-01-19,179366342.069,192102289.6205,173879452.257
2013-01-20,163334416.675,177357906.48025,148630803.287
2013-01-21,194611761.39,208699662.0675,201006677.641
2013-01-22,195052033.981,207215566.6615,193999298.212
2013-01-23,197727569.678,211736719.732,196172743.631
2013-01-24,201447440.422,215431674.3645,194943207.057
2013-01-25,199553760.112,212945826.04025,195227865.358
2013-01-26,178401045.102,191083334.2065,165416250.878
2013-01-27,163908144.159,177020802.0565,147934741.089
2013-01-28,191491523.757,206500881.504,183367642.1
2013-01-29,194327507.272,209419237.5145,184116740.385
2013-01-30,186010710.669,201244518.047,181296431.9
2013-01-31,182587147.974,199074429.108,176259164.061
2013-02-01,183491421.739,199372848.828,181478821.784
2013-02-02,164532673.976,179078920.94925,158175518.419
2013-02-03,158036454.615,173433701.48025,154769816.112
2013-02-04,188921166.096,204937903.664,181985380.942
2013-02-05,190876644.367,205344072.1795,186388613.181
2013-02-06,195604532.421,210005799.00275,193608369.515
2013-02-07,195385214.403,209963169.7515,203280657.725
2013-02-08,194808084.065,208522717.85075,193207404.767
2013-02-09,175255425.82,188396195.228,177374145.119
2013-02-10,166605800.277,180467972.5465,153908368.419
2013-02-11,195773493.882,210458868.46425,196179324.573
2013-02-12,198210704.671,211985523.07625,204971580.719
2013-02-13,200822608.806,214997326.459,204838918.513
2013-02-14,200916092.732,215218635.8535,191546918.785
2013-02-15,194891514.212,208825507.06825,199254491.877
2013-02-16,169295926.583,183786921.4195,157318330.287
2013-02-17,157623319.197,172533305.1165,144779275.749
2013-02-18,187198522.766,199977813.21975,193515163.551
2013-02-19,191898073.621,204814653.534,186007602.964
2013-02-20,193319725.906,206809477.615,187977723.346
2013-02-21,199010802.368,212496711.605,188629572.158
2013-02-22,201174145.446,213931186.56875,199650100.407
2013-02-23,180593298.547,192036940.92075,197956872.443
2013-02-24,169559294.706,181877851.0675,164433954.037
2013-02-25,200179496.828,211969363.65125,212612009.675
2013-02-26,202480937.355,213799531.57425,204431632.134
2013-02-27,198424063.742,212073548.318,197446807.066
2013-02-28,193997864.6,206892824.74025,189283689.421
2013-03-01,192929399.624,205475503.08475,188352270.277
2013-03-02,172453193.223,183830564.636,156848958.237
2013-03-03,157569806.754,171633003.80475,138695265.315
2013-03-04,187483054.601,200173648.48725,170134645.247
2013-03-05,187762022.994,200467793.955,166657471.966
2013-03-06,185515951.289,199416727.3315,163038262.648
2013-03-07,179883122.292,194422765.525,155700130.494
2013-03-08,177496858.177,192121386.984,150682814.86
2013-03-09,153229026.431,167795523.7645,138641718.115
2013-03-10,141099443.881,156796898.78625,134028287.358
2013-03-11,176679839.78,190273841.17,157513699.231
2013-03-12,180244477.64,192870044.534,178761231.279
2013-03-13,189965187.443,201233894.1195,185936842.819
2013-03-14,192077577.644,203925878.3885,181037646.723
2013-03-15,191144312.942,202106507.9105,175856214.124
2013-03-16,166272858.702,180894715.894,140354941.415
2013-03-17,151150224.082,164597026.33675,135437249.28
2013-03-18,183472273.622,195796583.70175,174654405.47
2013-03-19,180605188.105,191798177.78975,156823592.861
2013-03-20,183642808.256,194893503.3625,162968062.984
2013-03-21,182280807.134,193076316.667,161121607.945
2013-03-22,175364894.094,186466986.93,152306828.05
2013-03-23,156594306.03,167309156.3055,134530061.666
2013-03-24,149240377.005,161715805.76025,135506179.272
2013-03-25,186587601.179,198289025.18175,161808587.127
2013-03-26,191766339.093,203485844.1355,156642887.717
2013-03-27,188487882.705,198842834.73725,154143503.26
2013-03-28,184393435.825,194985343.27075,161210732.642
2013-03-29,152363284.961,163738207.248,142919576.077
2013-03-30,154323530.473,165953919.21975,139984666.975
2013-03-31,136331421.822,152161020.0855,128546973.813
2013-04-01,143846909.621,157154933.9455,134437318.717
2013-04-02,177093108.074,188763037.49275,140802213.027
2013-04-03,179388787.194,190848022.323,140291080.18
2013-04-04,178453978.511,190634458.3745,138429106.552
2013-04-05,178606885.319,188775627.46525,147435961.487
2013-04-06,154009954.038,164799502.11825,135528992.745
2013-04-07,142707244.884,156830469.21325,131460654.041
2013-04-08,178056898.507,189902620.282,139140871.215
2013-04-09,180125858.783,193298862.40325,137031327.649
2013-04-10,174008324.442,187379719.66,137807518.984
2013-04-11,172973795.438,187573599.8775,139232552.071
2013-04-12,169889436.97,185325992.70075,147753381.778
2013-04-13,142945420.281,153693840.3135,147466223.492
2013-04-14,124066644.573,138007059.555,142824997.794
2013-04-15,153970813.814,167933923.248,150477984.159
2013-04-16,156643728.083,170223429.971,160269584.764
2013-04-17,155025830.636,167710421.16775,169598141.94
2013-04-18,155171114.707,167362746.82375,174939353.182
2013-04-19,163709799.827,177098478.8465,187266666.658
2013-04-20,148161247.606,158690106.5675,178521150.762
2013-04-21,133750966.137,146482917.35025,167368426.42
2013-04-22,163638199.496,174305737.02825,181737470.893
2013-04-23,161423374.382,171561484.37825,176832358.773
2013-04-24,157538542.375,167545550.21225,174935025.234
2013-04-25,155058485.545,165377376.1345,179330817.264
2013-04-26,154615803.608,164267718.39825,189935243.622
2013-04-27,138760037.864,150998673.26325,190322352.665
2013-04-28,129273422.339,143006812.752,189888192.476
2013-04-29,161836770.302,172891160.492,208521329.561
2013-04-30,162314605.827,174148244.44275,218742997.412
2013-05-01,142884301.356,158984120.756,210081169.059
2013-05-02,153642770.966,166057427.8095,229163850.249
2013-05-03,156423700.871,168061459.596,234485649.265
2013-05-04,133775701.24,145774594.77225,200053348.554
2013-05-05,118376137.235,134504549.22675,177056024.381
2013-05-06,151344066.571,162976713.481,199435880.932
2013-05-07,154112559.464,165445289.80475,201748370.904
2013-05-08,149215341.71,161510638.4445,194532559.44
2013-05-09,120050392.523,136177262.852,181404241.499
2013-05-10,138159617.932,153972600.07325,195380144.42
2013-05-11,128525514.257,144564552.445,189525401.956
2013-05-12,120419980.221,138813326.3655,176706560.099
2013-05-13,153199095.55,165403767.162,191682550.624
2013-05-14,151717138.08,163464648.4565,195306063.293
2013-05-15,153465375.167,165175340.40625,191614592.089
2013-05-16,157348381.964,168661325.19625,201889043.2
2013-05-17,157342307.115,168694991.738,209310798.567
2013-05-18,130240117.833,141196234.73175,193283730.974
2013-05-19,120038449.566,135499307.6595,177336112.882
2013-05-20,124638684.404,136475423.89275,176116875.786
2013-05-21,160202313.998,171105204.71775,208301141.86
2013-05-22,163874117.266,175309632.14325,185960225.206
2013-05-23,162381066.097,174754946.405,183796029.559
2013-05-24,164572287.562,175829293.35725,182465276.577
2013-05-25,142538941.096,154257664.46575,142730574.129
2013-05-26,130347640.222,144316654.8005,137846520.441
2013-05-27,155684456.182,166981114.797,166018872.635
2013-05-28,157892542.389,168772894.95625,175324027.3
2013-05-29,162368555.904,174010940.0905,178225495.365
2013-05-30,152423099.884,162893035.82225,160127485.652
2013-05-31,160064614.538,172466525.2185,158183860.966
2013-06-01,139060983.328,150734600.669,150279170.942
2013-06-02,123940074.428,137748239.86175,139130185.743
2013-06-03,156094210.917,167642182.90775,156785305.297
2013-06-04,157320141.528,168407377.8535,160441741.856
2013-06-05,153836218.53,165932364.76525,162127820.716
2013-06-06,153315821.111,168041571.4175,166199376.54
2013-06-07,150847530.714,165139953.75625,173635026.463
2013-06-08,129144114.68,144471995.23175,161793373.559
2013-06-09,118173114.214,135646500.07925,163094727.961
2013-06-10,152456868.28,166078393.88625,192895294.37
2013-06-11,153109305.91,166526554.74975,185189024.396
2013-06-12,151297277.595,164586839.522,185245831.585
2013-06-13,151963567.8,165693841.59575,191081548.277
2013-06-14,151382548.411,168497869.49975,195472040.221
2013-06-15,129003532.402,151429495.40125,193583204.451
2013-06-16,116080646.638,139177291.38725,188639164.64
2013-06-17,152322363.217,169511698.2235,217731443.334
2013-06-18,157078337.256,175514240.8055,228217107.058
2013-06-19,157406268.217,176124039.81025,219258319.985
2013-06-20,157384541.357,175537394.254,225463026.001
2013-06-21,149847934.638,170274986.6475,219749670.954
2013-06-22,125493176.494,147190229.61375,205366163.667
2013-06-23,114719020.46,137282884.81875,186008980.342
2013-06-24,149115517.401,166061571.722,209870185.804
2013-06-25,151807849.784,167222870.54325,198056040.361
2013-06-26,150880682.271,165666156.9375,190597573.03
2013-06-27,153561901.27,168166829.181,196844586.497
2013-06-28,149612746.762,162887548.677,181105910.236
2013-06-29,130818068.529,146033889.58325,156179260.426
2013-06-30,115755512.058,135958765.248,152313767.976
2013-07-01,145932267.968,159938175.84075,188927315.957
2013-07-02,149094899.528,161659829.36325,201667336.628
2013-07-03,153141356.751,167890645.87775,210206695.24
2013-07-04,150553112.858,167860675.97075,206776182.91
2013-07-05,147501024.402,164286295.96325,200550062.635
2013-07-06,124809860.052,145566060.2325,182000374.765
2013-07-07,113729885.364,136954920.4585,175700404.45
2013-07-08,148221478.784,165128088.375,206135584.677
2013-07-09,151205570.088,168245403.578,214355215.291
2013-07-10,151089460.527,168485092.09025,201758391.375
2013-07-11,149881132.751,167282513.42825,213203322.214
2013-07-12,145586048.428,162261340.60375,204788323.191
2013-07-13,123360114.641,139533481.24475,184640795.694
2013-07-14,111754265.378,132369917.91475,169356065.068
2013-07-15,143458510.613,158419938.5565,202679665.782
2013-07-16,145732679.751,160146007.90425,206099987.508
2013-07-17,146831284.338,163265640.3225,200821117.018
2013-07-18,145764325.153,163405090.10825,203650710.083
2013-07-19,141573142.956,158878368.01175,189006415.138
2013-07-20,120018342.065,140152955.19825,171673026.64
2013-07-21,108607121.748,133554452.848,167043265.792
2013-07-22,138549436.733,156975100.867,206896408.986
2013-07-23,141545391.77,157166430.30075,222924958.798
2013-07-24,140300038.759,157136302.898,231761072.726
2013-07-25,139766338.671,156153529.582,222279546.104
2013-07-26,138555841.094,155937634.54925,216013840.162
2013-07-27,120811831.29,141474063.288,187685502.898
2013-07-28,110233051.84,135881832.10525,183745986.591
2013-07-29,135549565.287,155547547.799251,229485155.285
2013-07-30,132570481.29,152992223.063004,212515469.002
2013-07-31,130888104.739,148647236.89425,217870485.471
2013-08-01,109251861.16,125203300.017,217583306.561
2013-08-02,126219169.455,142513190.265,219331186.027
2013-08-03,116826388.531,134026454.798,195745756.154
2013-08-04,107024713.563,128102967.1,186750763.015
2013-08-05,138048672.248,155347008.741,221068729.168
2013-08-06,141794983.524,157314785.809,209637938.605
2013-08-07,141181919.504,155074667.186,221757966.394
2013-08-08,141421583.9,156427222.387,221095010.885
2013-08-09,139043961.48,155308027.728,212849047.83
2013-08-10,117808240.543,140589317.213,184847750.916
2013-08-11,107490236.92,129565920.358,162394658.564
2013-08-12,139920164.236,155533312.393,185171217.884
2013-08-13,144269610.425,158101115.363,174542734.283
2013-08-14,141878049.495,156306009.867,175198773.616
2013-08-15,135850655.818,149171796.664,169523728.923
2013-08-16,141254921.862,155034754.97,175683800.356
2013-08-17,123023454.167,138719585.687,147782909.829
2013-08-18,111985347.684,132889065.516,133590601.69
2013-08-19,148839443.882,164111669.015,189777297.255
2013-08-20,148259953.212,163330875.501,174733343.838
2013-08-21,148284448.167,163421276.518,174302389.481
2013-08-22,149801215.416,164026648.948,174836689.895
2013-08-23,149383520.09,163534210.074,181164641.564
2013-08-24,128490974.115,147166683.523,148926548.297
2013-08-25,115900888.689,137810960.627,140447568.91
2013-08-26,147540778.992,161153939.975,188243277.771
2013-08-27,152346206.171,164982041.464,203852387.897
2013-08-28,152386658.75,165559537.846,206439698.112
2013-08-29,151359767.097,164356458.244,197453988.32
2013-08-30,148735472.363,161444779.318,180440605.395
2013-08-31,125375426.973,143874199.568,131423101.556
2013-09-01,116818780.216,139457252.403,112358058.182
2013-09-02,147573384.604,162390605.001,138276114.739
2013-09-03,151453331.104,165722986.447,157707285.777
2013-09-04,151360031.927,165289061,164331819.061
2013-09-05,151586880.953,166900933.118,148074009.862
2013-09-06,151396055.047,166888707.355,135473192.467
2013-09-07,129670624.629,145188632.861,109175448.99
2013-09-08,119050802.883,145043944.925,111912120.05
2013-09-09,148728613.457,167258922.212,167733426.942
2013-09-10,154939758.467,168977076.878,170845558.715
2013-09-11,155209991.369,169408053.858,162080415.081
2013-09-12,157685269.935,170317249.678,167368077.105
2013-09-13,153557972.846,165942333.285,152080411.55
2013-09-14,130625992.433,146876214.356,108000105.654
2013-09-15,120820384.245,140826682.412,107026408.984
2013-09-16,154333049.512,168655068.439,151026394.885
2013-09-17,159703433.923,174642621.423,149195225.531
2013-09-18,160881894.505,174489206.591,174734800.319
2013-09-19,158052148.719,171281037.555,168064818.714
2013-09-20,155491782.991,168456658.115,172153404.754
2013-09-21,131351653.624,147663556.216,134128697.605
2013-09-22,120473943.661,142730516.401,124585711.846
2013-09-23,151573152.714,164760104.249,155877178.563
2013-09-24,155384937.529,168131235.688,164021063.065
2013-09-25,154537236.459,167404992.305,172999778.743
2013-09-26,155901122.919,168509862.144,168486367.433
2013-09-27,151892852.883,164976969.624,154900675.843
2013-09-28,129966854.685,147278992.429,133531201.509
2013-09-29,120160803.966,139503432.187,135708606.007
2013-09-30,154162819.302,168000247.599,166566812.507
2013-10-01,156070560.246,170106997.959,177112892.306
2013-10-02,157172278.942,171105488.938,169655791.834
2013-10-03,158035276.314,172506647.819,174484367.125
2013-10-04,156267087.323,170345906.394,177238523.049
2013-10-05,133659668.648,153695067.66,151468087.993
2013-10-06,122381014.961,146055853.959,146549236.271
2013-10-07,155040215.567,169598626.18,183262677.121
2013-10-08,158931086.269,174058478.921,176700634.988
2013-10-09,160229749.027,175531606.924,176722003.289
2013-10-10,166268400.684,181379789.598,172610215.367
2013-10-11,165038390.705,179476077.616,169064426.981
2013-10-12,144207304.678,157853569.922,149672174.286
2013-10-13,129206316.976,148025407.354,141886067.131
2013-10-14,161067009.065,175378838.652,172935195.215
2013-10-15,163829817.572,176867373.467,185261894.58
2013-10-16,162246253.352,177209821.464,189269705.572
2013-10-17,159932794.727,174913333.562,183320231.114
2013-10-18,160249008.203,173118792.265,182717625.607
2013-10-19,137349015.511,149618575.593,163487021.187
2013-10-20,127222471.95,141367574.143,152330730.172
2013-10-21,159250907.281,172899145.343,175898831.136
2013-10-22,161865017.178,178282260.455,171745803.653
2013-10-23,165104500.443,185003320.372,197437928.069
2013-10-24,163125254.249,179715093.206,207065405.785
2013-10-25,160164270.474,174531010.531,199479686.078
2013-10-26,137566373.193,153108102.988,176804841.611
2013-10-27,132493262.643,156053835.555,166173784.825
2013-10-28,157931714.414,173376760.386,184110392.771
2013-10-29,164267460.232,180384360.134,190164332.815
