date;value;topic;variable_short;variable_long;location;unit;source;update;public;description
13.12.2018;11.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
14.12.2018;11.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
15.12.2018;14.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
16.12.2018;1.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
17.12.2018;28.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
18.12.2018;17.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
19.12.2018;12.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
20.12.2018;13.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
21.12.2018;15.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
22.12.2018;20.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
23.12.2018;2.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
24.12.2018;39.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
25.12.2018;22.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
26.12.2018;11.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
27.12.2018;17.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
28.12.2018;32;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
29.12.2018;27.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
30.12.2018;3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
31.12.2018;38.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
01.01.2019;23.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
02.01.2019;16.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
03.01.2019;28.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
04.01.2019;23.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
05.01.2019;21.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
06.01.2019;2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
07.01.2019;24.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
08.01.2019;16.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
09.01.2019;10.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
10.01.2019;10.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
11.01.2019;10.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
12.01.2019;12.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
13.01.2019;1.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
14.01.2019;22.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
15.01.2019;11.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
16.01.2019;9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
17.01.2019;9.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
18.01.2019;9.4;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
19.01.2019;11.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
20.01.2019;1.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
21.01.2019;21.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
22.01.2019;12.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
23.01.2019;8.4;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
24.01.2019;8.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
25.01.2019;9.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
26.01.2019;14.4;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
27.01.2019;2.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
28.01.2019;29;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
29.01.2019;16.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
30.01.2019;10.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
31.01.2019;10.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
01.02.2019;11.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
02.02.2019;15;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
03.02.2019;2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
04.02.2019;27.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
05.02.2019;15.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
06.02.2019;10.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
07.02.2019;11;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
08.02.2019;12.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
09.02.2019;14.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
10.02.2019;2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
11.02.2019;26.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
12.02.2019;15.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
13.02.2019;10.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
14.02.2019;10.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
15.02.2019;11.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
16.02.2019;13.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
17.02.2019;1.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
18.02.2019;25.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
19.02.2019;15.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
20.02.2019;9.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
21.02.2019;10.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
22.02.2019;11;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
23.02.2019;13.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
24.02.2019;1.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
25.02.2019;26.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
26.02.2019;16.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
27.02.2019;12.4;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
28.02.2019;12.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
01.03.2019;12.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
02.03.2019;16.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
03.03.2019;2.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
04.03.2019;29;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
05.03.2019;17;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
06.03.2019;11.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
07.03.2019;11.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
08.03.2019;13;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
09.03.2019;14.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
10.03.2019;1.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
11.03.2019;26.4;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
12.03.2019;15.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
13.03.2019;9.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
14.03.2019;10.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
15.03.2019;10.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
16.03.2019;13.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
17.03.2019;1.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
18.03.2019;25.4;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
19.03.2019;15.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
20.03.2019;10.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
21.03.2019;9.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
22.03.2019;10.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
23.03.2019;13.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
24.03.2019;1.8;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
25.03.2019;24.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
26.03.2019;15.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
27.03.2019;13;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
28.03.2019;11.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
29.03.2019;12.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
30.03.2019;15.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
31.03.2019;2.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
01.04.2019;28.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
02.04.2019;18.2;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
03.04.2019;11.4;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
04.04.2019;11.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
05.04.2019;11.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
06.04.2019;15.6;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
07.04.2019;2.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
08.04.2019;29.7;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
09.04.2019;18.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
10.04.2019;13.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
11.04.2019;12.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
12.04.2019;12.9;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
13.04.2019;16.5;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
14.04.2019;2.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
15.04.2019;29.1;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
16.04.2019;20.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
17.04.2019;17.3;Wirtschaft;debiteinsatz_ausland;Debitkarteneinsatz Ausland;Ausland;Mio. Fr.;SIX BBS AG;w̦chentlich;ja;https://github.com/statistikZH/covid19monitoring_economy_SIX
