"stage","series","frequency","date","time_index","value"
"raw","SWGBOND.",12,1950-01-01,1950,2.63
"raw","SWGBOND.",12,1950-02-01,1950.08333333333,2.56
"raw","SWGBOND.",12,1950-03-01,1950.16666666667,2.6
"raw","SWGBOND.",12,1950-04-01,1950.25,2.55
"raw","SWGBOND.",12,1950-05-01,1950.33333333333,2.54
"raw","SWGBOND.",12,1950-06-01,1950.41666666667,2.61
"raw","SWGBOND.",12,1950-07-01,1950.5,2.64
"raw","SWGBOND.",12,1950-08-01,1950.58333333333,2.67
"raw","SWGBOND.",12,1950-09-01,1950.66666666667,2.71
"raw","SWGBOND.",12,1950-10-01,1950.75,2.79
"raw","SWGBOND.",12,1950-11-01,1950.83333333333,2.87
"raw","SWGBOND.",12,1950-12-01,1950.91666666667,2.9
"raw","SWGBOND.",12,1951-01-01,1951,2.83
"raw","SWGBOND.",12,1951-02-01,1951.08333333333,2.84
"raw","SWGBOND.",12,1951-03-01,1951.16666666667,2.93
"raw","SWGBOND.",12,1951-04-01,1951.25,2.99
"raw","SWGBOND.",12,1951-05-01,1951.33333333333,2.98
"raw","SWGBOND.",12,1951-06-01,1951.41666666667,3
"raw","SWGBOND.",12,1951-07-01,1951.5,2.95
"raw","SWGBOND.",12,1951-08-01,1951.58333333333,2.97
"raw","SWGBOND.",12,1951-09-01,1951.66666666667,2.98
"raw","SWGBOND.",12,1951-10-01,1951.75,3.01
"raw","SWGBOND.",12,1951-11-01,1951.83333333333,2.97
"raw","SWGBOND.",12,1951-12-01,1951.91666666667,2.99
"raw","SWGBOND.",12,1952-01-01,1952,2.87
"raw","SWGBOND.",12,1952-02-01,1952.08333333333,2.81
"raw","SWGBOND.",12,1952-03-01,1952.16666666667,2.79
"raw","SWGBOND.",12,1952-04-01,1952.25,2.81
"raw","SWGBOND.",12,1952-05-01,1952.33333333333,2.93
"raw","SWGBOND.",12,1952-06-01,1952.41666666667,2.89
"raw","SWGBOND.",12,1952-07-01,1952.5,2.85
"raw","SWGBOND.",12,1952-08-01,1952.58333333333,2.85
"raw","SWGBOND.",12,1952-09-01,1952.66666666667,2.84
"raw","SWGBOND.",12,1952-10-01,1952.75,2.83
"raw","SWGBOND.",12,1952-11-01,1952.83333333333,2.82
"raw","SWGBOND.",12,1952-12-01,1952.91666666667,2.78
"raw","SWGBOND.",12,1953-01-01,1953,2.62
"raw","SWGBOND.",12,1953-02-01,1953.08333333333,2.6
"raw","SWGBOND.",12,1953-03-01,1953.16666666667,2.61
"raw","SWGBOND.",12,1953-04-01,1953.25,2.6
"raw","SWGBOND.",12,1953-05-01,1953.33333333333,2.5
"raw","SWGBOND.",12,1953-06-01,1953.41666666667,2.52
"raw","SWGBOND.",12,1953-07-01,1953.5,2.52
"raw","SWGBOND.",12,1953-08-01,1953.58333333333,2.5
"raw","SWGBOND.",12,1953-09-01,1953.66666666667,2.5
"raw","SWGBOND.",12,1953-10-01,1953.75,2.48
"raw","SWGBOND.",12,1953-11-01,1953.83333333333,2.52
"raw","SWGBOND.",12,1953-12-01,1953.91666666667,2.51
"raw","SWGBOND.",12,1954-01-01,1954,2.5
"raw","SWGBOND.",12,1954-02-01,1954.08333333333,2.47
"raw","SWGBOND.",12,1954-03-01,1954.16666666667,2.48
"raw","SWGBOND.",12,1954-04-01,1954.25,2.63
"raw","SWGBOND.",12,1954-05-01,1954.33333333333,2.65
"raw","SWGBOND.",12,1954-06-01,1954.41666666667,2.68
"raw","SWGBOND.",12,1954-07-01,1954.5,2.61
"raw","SWGBOND.",12,1954-08-01,1954.58333333333,2.65
"raw","SWGBOND.",12,1954-09-01,1954.66666666667,2.68
"raw","SWGBOND.",12,1954-10-01,1954.75,2.69
"raw","SWGBOND.",12,1954-11-01,1954.83333333333,2.72
"raw","SWGBOND.",12,1954-12-01,1954.91666666667,2.74
"raw","SWGBOND.",12,1955-01-01,1955,2.7
"raw","SWGBOND.",12,1955-02-01,1955.08333333333,2.75
"raw","SWGBOND.",12,1955-03-01,1955.16666666667,2.84
"raw","SWGBOND.",12,1955-04-01,1955.25,2.85
"raw","SWGBOND.",12,1955-05-01,1955.33333333333,2.99
"raw","SWGBOND.",12,1955-06-01,1955.41666666667,3.06
"raw","SWGBOND.",12,1955-07-01,1955.5,3.04
"raw","SWGBOND.",12,1955-08-01,1955.58333333333,3.08
"raw","SWGBOND.",12,1955-09-01,1955.66666666667,3.2
"raw","SWGBOND.",12,1955-10-01,1955.75,3.17
"raw","SWGBOND.",12,1955-11-01,1955.83333333333,3.07
"raw","SWGBOND.",12,1955-12-01,1955.91666666667,3.04
"raw","SWGBOND.",12,1956-01-01,1956,2.94
"raw","SWGBOND.",12,1956-02-01,1956.08333333333,2.91
"raw","SWGBOND.",12,1956-03-01,1956.16666666667,2.97
"raw","SWGBOND.",12,1956-04-01,1956.25,3.06
"raw","SWGBOND.",12,1956-05-01,1956.33333333333,3.14
"raw","SWGBOND.",12,1956-06-01,1956.41666666667,3.18
"raw","SWGBOND.",12,1956-07-01,1956.5,3.18
"raw","SWGBOND.",12,1956-08-01,1956.58333333333,3.24
"raw","SWGBOND.",12,1956-09-01,1956.66666666667,3.21
"raw","SWGBOND.",12,1956-10-01,1956.75,3.22
"raw","SWGBOND.",12,1956-11-01,1956.83333333333,3.23
"raw","SWGBOND.",12,1956-12-01,1956.91666666667,3.22
"raw","SWGBOND.",12,1957-01-01,1957,3.22
"raw","SWGBOND.",12,1957-02-01,1957.08333333333,3.16
"raw","SWGBOND.",12,1957-03-01,1957.16666666667,3.59
"raw","SWGBOND.",12,1957-04-01,1957.25,3.55
"raw","SWGBOND.",12,1957-05-01,1957.33333333333,3.8
"raw","SWGBOND.",12,1957-06-01,1957.41666666667,3.77
"raw","SWGBOND.",12,1957-07-01,1957.5,3.79
"raw","SWGBOND.",12,1957-08-01,1957.58333333333,3.87
"raw","SWGBOND.",12,1957-09-01,1957.66666666667,3.93
"raw","SWGBOND.",12,1957-10-01,1957.75,3.92
"raw","SWGBOND.",12,1957-11-01,1957.83333333333,3.8
"raw","SWGBOND.",12,1957-12-01,1957.91666666667,3.61
"raw","SWGBOND.",12,1958-01-01,1958,3.49
"raw","SWGBOND.",12,1958-02-01,1958.08333333333,3.41
"raw","SWGBOND.",12,1958-03-01,1958.16666666667,3.34
"raw","SWGBOND.",12,1958-04-01,1958.25,3.24
"raw","SWGBOND.",12,1958-05-01,1958.33333333333,3.2
"raw","SWGBOND.",12,1958-06-01,1958.41666666667,3.03
"raw","SWGBOND.",12,1958-07-01,1958.5,3.04
"raw","SWGBOND.",12,1958-08-01,1958.58333333333,3.04
"raw","SWGBOND.",12,1958-09-01,1958.66666666667,3.02
"raw","SWGBOND.",12,1958-10-01,1958.75,3
"raw","SWGBOND.",12,1958-11-01,1958.83333333333,3.03
"raw","SWGBOND.",12,1958-12-01,1958.91666666667,3
"raw","SWGBOND.",12,1959-01-01,1959,2.98
"raw","SWGBOND.",12,1959-02-01,1959.08333333333,2.91
"raw","SWGBOND.",12,1959-03-01,1959.16666666667,2.85
"raw","SWGBOND.",12,1959-04-01,1959.25,2.83
"raw","SWGBOND.",12,1959-05-01,1959.33333333333,3.14
"raw","SWGBOND.",12,1959-06-01,1959.41666666667,3.22
"raw","SWGBOND.",12,1959-07-01,1959.5,3.14
"raw","SWGBOND.",12,1959-08-01,1959.58333333333,3.06
"raw","SWGBOND.",12,1959-09-01,1959.66666666667,3.16
"raw","SWGBOND.",12,1959-10-01,1959.75,3.17
"raw","SWGBOND.",12,1959-11-01,1959.83333333333,3.17
"raw","SWGBOND.",12,1959-12-01,1959.91666666667,3.29
"raw","SWGBOND.",12,1960-01-01,1960,3.32
"raw","SWGBOND.",12,1960-02-01,1960.08333333333,3.3
"raw","SWGBOND.",12,1960-03-01,1960.16666666667,3.22
"raw","SWGBOND.",12,1960-04-01,1960.25,3.13
"raw","SWGBOND.",12,1960-05-01,1960.33333333333,3.07
"raw","SWGBOND.",12,1960-06-01,1960.41666666667,3.04
"raw","SWGBOND.",12,1960-07-01,1960.5,2.97
"raw","SWGBOND.",12,1960-08-01,1960.58333333333,2.94
"raw","SWGBOND.",12,1960-09-01,1960.66666666667,3.01
"raw","SWGBOND.",12,1960-10-01,1960.75,3.05
"raw","SWGBOND.",12,1960-11-01,1960.83333333333,3.04
"raw","SWGBOND.",12,1960-12-01,1960.91666666667,3.02
"raw","SWGBOND.",12,1961-01-01,1961,2.96
"raw","SWGBOND.",12,1961-02-01,1961.08333333333,2.86
"raw","SWGBOND.",12,1961-03-01,1961.16666666667,2.84
"raw","SWGBOND.",12,1961-04-01,1961.25,2.82
"raw","SWGBOND.",12,1961-05-01,1961.33333333333,2.86
"raw","SWGBOND.",12,1961-06-01,1961.41666666667,2.97
"raw","SWGBOND.",12,1961-07-01,1961.5,3.13
"raw","SWGBOND.",12,1961-08-01,1961.58333333333,3.1
"raw","SWGBOND.",12,1961-09-01,1961.66666666667,2.97
"raw","SWGBOND.",12,1961-10-01,1961.75,2.97
"raw","SWGBOND.",12,1961-11-01,1961.83333333333,3.01
"raw","SWGBOND.",12,1961-12-01,1961.91666666667,2.98
"raw","SWGBOND.",12,1962-01-01,1962,2.96
"raw","SWGBOND.",12,1962-02-01,1962.08333333333,2.99
"raw","SWGBOND.",12,1962-03-01,1962.16666666667,3.1
"raw","SWGBOND.",12,1962-04-01,1962.25,3.25
"raw","SWGBOND.",12,1962-05-01,1962.33333333333,3.14
"raw","SWGBOND.",12,1962-06-01,1962.41666666667,3.26
"raw","SWGBOND.",12,1962-07-01,1962.5,3.19
"raw","SWGBOND.",12,1962-08-01,1962.58333333333,3.14
"raw","SWGBOND.",12,1962-09-01,1962.66666666667,3.11
"raw","SWGBOND.",12,1962-10-01,1962.75,3.12
"raw","SWGBOND.",12,1962-11-01,1962.83333333333,3.11
"raw","SWGBOND.",12,1962-12-01,1962.91666666667,3.12
"raw","SWGBOND.",12,1963-01-01,1963,3.14
"raw","SWGBOND.",12,1963-02-01,1963.08333333333,3.13
"raw","SWGBOND.",12,1963-03-01,1963.16666666667,3.1
"raw","SWGBOND.",12,1963-04-01,1963.25,3.1
"raw","SWGBOND.",12,1963-05-01,1963.33333333333,3.14
"raw","SWGBOND.",12,1963-06-01,1963.41666666667,3.15
"raw","SWGBOND.",12,1963-07-01,1963.5,3.22
"raw","SWGBOND.",12,1963-08-01,1963.58333333333,3.25
"raw","SWGBOND.",12,1963-09-01,1963.66666666667,3.33
"raw","SWGBOND.",12,1963-10-01,1963.75,3.44
"raw","SWGBOND.",12,1963-11-01,1963.83333333333,3.42
"raw","SWGBOND.",12,1963-12-01,1963.91666666667,3.54
"raw","SWGBOND.",12,1964-01-01,1964,3.64
"raw","SWGBOND.",12,1964-02-01,1964.08333333333,3.8
"raw","SWGBOND.",12,1964-03-01,1964.16666666667,3.89
"raw","SWGBOND.",12,1964-04-01,1964.25,3.88
"raw","SWGBOND.",12,1964-05-01,1964.33333333333,4.02
"raw","SWGBOND.",12,1964-06-01,1964.41666666667,4.05
"raw","SWGBOND.",12,1964-07-01,1964.5,4.04
"raw","SWGBOND.",12,1964-08-01,1964.58333333333,4.05
"raw","SWGBOND.",12,1964-09-01,1964.66666666667,4.05
"raw","SWGBOND.",12,1964-10-01,1964.75,4.08
"raw","SWGBOND.",12,1964-11-01,1964.83333333333,4.08
"raw","SWGBOND.",12,1964-12-01,1964.91666666667,4.07
"raw","SWGBOND.",12,1965-01-01,1965,4.04
"raw","SWGBOND.",12,1965-02-01,1965.08333333333,3.94
"raw","SWGBOND.",12,1965-03-01,1965.16666666667,3.91
"raw","SWGBOND.",12,1965-04-01,1965.25,3.92
"raw","SWGBOND.",12,1965-05-01,1965.33333333333,3.92
"raw","SWGBOND.",12,1965-06-01,1965.41666666667,3.92
"raw","SWGBOND.",12,1965-07-01,1965.5,3.92
"raw","SWGBOND.",12,1965-08-01,1965.58333333333,3.92
"raw","SWGBOND.",12,1965-09-01,1965.66666666667,3.94
"raw","SWGBOND.",12,1965-10-01,1965.75,3.96
"raw","SWGBOND.",12,1965-11-01,1965.83333333333,3.98
"raw","SWGBOND.",12,1965-12-01,1965.91666666667,3.98
"raw","SWGBOND.",12,1966-01-01,1966,3.98
"raw","SWGBOND.",12,1966-02-01,1966.08333333333,3.98
"raw","SWGBOND.",12,1966-03-01,1966.16666666667,3.98
"raw","SWGBOND.",12,1966-04-01,1966.25,4.01
"raw","SWGBOND.",12,1966-05-01,1966.33333333333,4.02
"raw","SWGBOND.",12,1966-06-01,1966.41666666667,4.04
"raw","SWGBOND.",12,1966-07-01,1966.5,4.16
"raw","SWGBOND.",12,1966-08-01,1966.58333333333,4.24
"raw","SWGBOND.",12,1966-09-01,1966.66666666667,4.27
"raw","SWGBOND.",12,1966-10-01,1966.75,4.36
"raw","SWGBOND.",12,1966-11-01,1966.83333333333,4.4
"raw","SWGBOND.",12,1966-12-01,1966.91666666667,4.53
"raw","SWGBOND.",12,1967-01-01,1967,4.74
"raw","SWGBOND.",12,1967-02-01,1967.08333333333,4.74
"raw","SWGBOND.",12,1967-03-01,1967.16666666667,4.72
"raw","SWGBOND.",12,1967-04-01,1967.25,4.69
"raw","SWGBOND.",12,1967-05-01,1967.33333333333,4.68
"raw","SWGBOND.",12,1967-06-01,1967.41666666667,4.75
"raw","SWGBOND.",12,1967-07-01,1967.5,4.6
"raw","SWGBOND.",12,1967-08-01,1967.58333333333,4.48
"raw","SWGBOND.",12,1967-09-01,1967.66666666667,4.32
"raw","SWGBOND.",12,1967-10-01,1967.75,4.45
"raw","SWGBOND.",12,1967-11-01,1967.83333333333,4.52
"raw","SWGBOND.",12,1967-12-01,1967.91666666667,4.55
"raw","SWGBOND.",12,1968-01-01,1968,4.59
"raw","SWGBOND.",12,1968-02-01,1968.08333333333,4.39
"raw","SWGBOND.",12,1968-03-01,1968.16666666667,4.35
"raw","SWGBOND.",12,1968-04-01,1968.25,4.37
"raw","SWGBOND.",12,1968-05-01,1968.33333333333,4.35
"raw","SWGBOND.",12,1968-06-01,1968.41666666667,4.34
"raw","SWGBOND.",12,1968-07-01,1968.5,4.35
"raw","SWGBOND.",12,1968-08-01,1968.58333333333,4.35
"raw","SWGBOND.",12,1968-09-01,1968.66666666667,4.34
"raw","SWGBOND.",12,1968-10-01,1968.75,4.38
"raw","SWGBOND.",12,1968-11-01,1968.83333333333,4.33
"raw","SWGBOND.",12,1968-12-01,1968.91666666667,4.33
"raw","SWGBOND.",12,1969-01-01,1969,4.38
"raw","SWGBOND.",12,1969-02-01,1969.08333333333,4.4
"raw","SWGBOND.",12,1969-03-01,1969.16666666667,4.6
"raw","SWGBOND.",12,1969-04-01,1969.25,4.67
"raw","SWGBOND.",12,1969-05-01,1969.33333333333,4.58
"raw","SWGBOND.",12,1969-06-01,1969.41666666667,4.69
"raw","SWGBOND.",12,1969-07-01,1969.5,5
"raw","SWGBOND.",12,1969-08-01,1969.58333333333,5.2
"raw","SWGBOND.",12,1969-09-01,1969.66666666667,5.37
"raw","SWGBOND.",12,1969-10-01,1969.75,5.23
"raw","SWGBOND.",12,1969-11-01,1969.83333333333,5.34
"raw","SWGBOND.",12,1969-12-01,1969.91666666667,5.34
"raw","SWGBOND.",12,1970-01-01,1970,5.33
"raw","SWGBOND.",12,1970-02-01,1970.08333333333,5.55
"raw","SWGBOND.",12,1970-03-01,1970.16666666667,5.66
"raw","SWGBOND.",12,1970-04-01,1970.25,5.88
"raw","SWGBOND.",12,1970-05-01,1970.33333333333,5.86
"raw","SWGBOND.",12,1970-06-01,1970.41666666667,5.87
"raw","SWGBOND.",12,1970-07-01,1970.5,5.81
"raw","SWGBOND.",12,1970-08-01,1970.58333333333,5.76
"raw","SWGBOND.",12,1970-09-01,1970.66666666667,5.74
"raw","SWGBOND.",12,1970-10-01,1970.75,5.75
"raw","SWGBOND.",12,1970-11-01,1970.83333333333,5.68
"raw","SWGBOND.",12,1970-12-01,1970.91666666667,5.7
"raw","SWGBOND.",12,1971-01-01,1971,5.58
"raw","SWGBOND.",12,1971-02-01,1971.08333333333,5.52
"raw","SWGBOND.",12,1971-03-01,1971.16666666667,5.44
"raw","SWGBOND.",12,1971-04-01,1971.25,5.27
"raw","SWGBOND.",12,1971-05-01,1971.33333333333,5.32
"raw","SWGBOND.",12,1971-06-01,1971.41666666667,5.38
"raw","SWGBOND.",12,1971-07-01,1971.5,5.45
"raw","SWGBOND.",12,1971-08-01,1971.58333333333,5.31
"raw","SWGBOND.",12,1971-09-01,1971.66666666667,5.1
"raw","SWGBOND.",12,1971-10-01,1971.75,4.97
"raw","SWGBOND.",12,1971-11-01,1971.83333333333,4.86
"raw","SWGBOND.",12,1971-12-01,1971.91666666667,4.99
"raw","SWGBOND.",12,1972-01-01,1972,4.76
"raw","SWGBOND.",12,1972-02-01,1972.08333333333,4.6
"raw","SWGBOND.",12,1972-03-01,1972.16666666667,4.77
"raw","SWGBOND.",12,1972-04-01,1972.25,4.94
"raw","SWGBOND.",12,1972-05-01,1972.33333333333,4.93
"raw","SWGBOND.",12,1972-06-01,1972.41666666667,5.06
"raw","SWGBOND.",12,1972-07-01,1972.5,4.95
"raw","SWGBOND.",12,1972-08-01,1972.58333333333,4.93
"raw","SWGBOND.",12,1972-09-01,1972.66666666667,4.98
"raw","SWGBOND.",12,1972-10-01,1972.75,5.08
"raw","SWGBOND.",12,1972-11-01,1972.83333333333,5.29
"raw","SWGBOND.",12,1972-12-01,1972.91666666667,5.27
"raw","SWGBOND.",12,1973-01-01,1973,5.36
"raw","SWGBOND.",12,1973-02-01,1973.08333333333,5.32
"raw","SWGBOND.",12,1973-03-01,1973.16666666667,5.29
"raw","SWGBOND.",12,1973-04-01,1973.25,5.42
"raw","SWGBOND.",12,1973-05-01,1973.33333333333,5.37
"raw","SWGBOND.",12,1973-06-01,1973.41666666667,5.36
"raw","SWGBOND.",12,1973-07-01,1973.5,5.36
"raw","SWGBOND.",12,1973-08-01,1973.58333333333,5.65
"raw","SWGBOND.",12,1973-09-01,1973.66666666667,5.79
"raw","SWGBOND.",12,1973-10-01,1973.75,5.77
"raw","SWGBOND.",12,1973-11-01,1973.83333333333,6.13
"raw","SWGBOND.",12,1973-12-01,1973.91666666667,6.31
"raw","SWGBOND.",12,1974-01-01,1974,6.38
"raw","SWGBOND.",12,1974-02-01,1974.08333333333,6.59
"raw","SWGBOND.",12,1974-03-01,1974.16666666667,7.09
"raw","SWGBOND.",12,1974-04-01,1974.25,7.23
"raw","SWGBOND.",12,1974-05-01,1974.33333333333,7.3
"raw","SWGBOND.",12,1974-06-01,1974.41666666667,7.28
"raw","SWGBOND.",12,1974-07-01,1974.5,7.23
"raw","SWGBOND.",12,1974-08-01,1974.58333333333,7.36
"raw","SWGBOND.",12,1974-09-01,1974.66666666667,7.41
"raw","SWGBOND.",12,1974-10-01,1974.75,7.32
"raw","SWGBOND.",12,1974-11-01,1974.83333333333,7.19
"raw","SWGBOND.",12,1974-12-01,1974.91666666667,7.17
"raw","SWGBOND.",12,1975-01-01,1975,6.83
"raw","SWGBOND.",12,1975-02-01,1975.08333333333,6.66
"raw","SWGBOND.",12,1975-03-01,1975.16666666667,6.79
"raw","SWGBOND.",12,1975-04-01,1975.25,6.87
"raw","SWGBOND.",12,1975-05-01,1975.33333333333,6.76
"raw","SWGBOND.",12,1975-06-01,1975.41666666667,6.51
"raw","SWGBOND.",12,1975-07-01,1975.5,6.45
"raw","SWGBOND.",12,1975-08-01,1975.58333333333,6.18
"raw","SWGBOND.",12,1975-09-01,1975.66666666667,6.21
"raw","SWGBOND.",12,1975-10-01,1975.75,6.08
"raw","SWGBOND.",12,1975-11-01,1975.83333333333,5.96
"raw","SWGBOND.",12,1975-12-01,1975.91666666667,5.93
"raw","SWGBOND.",12,1976-01-01,1976,5.4
"raw","SWGBOND.",12,1976-02-01,1976.08333333333,5.29
"raw","SWGBOND.",12,1976-03-01,1976.16666666667,5.14
"raw","SWGBOND.",12,1976-04-01,1976.25,5.19
"raw","SWGBOND.",12,1976-05-01,1976.33333333333,5.21
"raw","SWGBOND.",12,1976-06-01,1976.41666666667,5.12
"raw","SWGBOND.",12,1976-07-01,1976.5,5.09
"raw","SWGBOND.",12,1976-08-01,1976.58333333333,4.99
"raw","SWGBOND.",12,1976-09-01,1976.66666666667,4.89
"raw","SWGBOND.",12,1976-10-01,1976.75,4.6
"raw","SWGBOND.",12,1976-11-01,1976.83333333333,4.41
"raw","SWGBOND.",12,1976-12-01,1976.91666666667,4.46
"raw","SWGBOND.",12,1977-01-01,1977,4.05
"raw","SWGBOND.",12,1977-02-01,1977.08333333333,3.97
"raw","SWGBOND.",12,1977-03-01,1977.16666666667,3.95
"raw","SWGBOND.",12,1977-04-01,1977.25,3.93
"raw","SWGBOND.",12,1977-05-01,1977.33333333333,4.44
"raw","SWGBOND.",12,1977-06-01,1977.41666666667,4.49
"raw","SWGBOND.",12,1977-07-01,1977.5,4.22
"raw","SWGBOND.",12,1977-08-01,1977.58333333333,4.08
"raw","SWGBOND.",12,1977-09-01,1977.66666666667,3.94
"raw","SWGBOND.",12,1977-10-01,1977.75,3.85
"raw","SWGBOND.",12,1977-11-01,1977.83333333333,3.84
"raw","SWGBOND.",12,1977-12-01,1977.91666666667,3.78
"raw","SWGBOND.",12,1978-01-01,1978,3.65
"raw","SWGBOND.",12,1978-02-01,1978.08333333333,3.45
"raw","SWGBOND.",12,1978-03-01,1978.16666666667,3.49
"raw","SWGBOND.",12,1978-04-01,1978.25,3.4
"raw","SWGBOND.",12,1978-05-01,1978.33333333333,3.48
"raw","SWGBOND.",12,1978-06-01,1978.41666666667,3.39
"raw","SWGBOND.",12,1978-07-01,1978.5,3.37
"raw","SWGBOND.",12,1978-08-01,1978.58333333333,3.31
"raw","SWGBOND.",12,1978-09-01,1978.66666666667,3.25
"raw","SWGBOND.",12,1978-10-01,1978.75,3.07
"raw","SWGBOND.",12,1978-11-01,1978.83333333333,3.03
"raw","SWGBOND.",12,1978-12-01,1978.91666666667,3.03
"raw","SWGBOND.",12,1979-01-01,1979,3.11
"raw","SWGBOND.",12,1979-02-01,1979.08333333333,3.08
"raw","SWGBOND.",12,1979-03-01,1979.16666666667,3.22
"raw","SWGBOND.",12,1979-04-01,1979.25,3.21
"raw","SWGBOND.",12,1979-05-01,1979.33333333333,3.18
"raw","SWGBOND.",12,1979-06-01,1979.41666666667,3.45
"raw","SWGBOND.",12,1979-07-01,1979.5,3.49
"raw","SWGBOND.",12,1979-08-01,1979.58333333333,3.51
"raw","SWGBOND.",12,1979-09-01,1979.66666666667,3.5
"raw","SWGBOND.",12,1979-10-01,1979.75,3.6
"raw","SWGBOND.",12,1979-11-01,1979.83333333333,4.04
"raw","SWGBOND.",12,1979-12-01,1979.91666666667,4.04
"raw","SWGBOND.",12,1980-01-01,1980,4.48
"raw","SWGBOND.",12,1980-02-01,1980.08333333333,4.72
"raw","SWGBOND.",12,1980-03-01,1980.16666666667,5.1
"raw","SWGBOND.",12,1980-04-01,1980.25,4.97
"raw","SWGBOND.",12,1980-05-01,1980.33333333333,4.82
"raw","SWGBOND.",12,1980-06-01,1980.41666666667,4.72
"raw","SWGBOND.",12,1980-07-01,1980.5,4.6
"raw","SWGBOND.",12,1980-08-01,1980.58333333333,4.87
"raw","SWGBOND.",12,1980-09-01,1980.66666666667,4.87
"raw","SWGBOND.",12,1980-10-01,1980.75,4.69
"raw","SWGBOND.",12,1980-11-01,1980.83333333333,4.68
"raw","SWGBOND.",12,1980-12-01,1980.91666666667,4.73
"raw","SWGBOND.",12,1981-01-01,1981,4.79
"raw","SWGBOND.",12,1981-02-01,1981.08333333333,5.2
"raw","SWGBOND.",12,1981-03-01,1981.16666666667,5.47
"raw","SWGBOND.",12,1981-04-01,1981.25,5.48
"raw","SWGBOND.",12,1981-05-01,1981.33333333333,5.85
"raw","SWGBOND.",12,1981-06-01,1981.41666666667,5.62
"raw","SWGBOND.",12,1981-07-01,1981.5,5.51
"raw","SWGBOND.",12,1981-08-01,1981.58333333333,5.84
"raw","SWGBOND.",12,1981-09-01,1981.66666666667,6.13
"raw","SWGBOND.",12,1981-10-01,1981.75,5.99
"raw","SWGBOND.",12,1981-11-01,1981.83333333333,5.57
"raw","SWGBOND.",12,1981-12-01,1981.91666666667,5.4
"raw","SWGBOND.",12,1982-01-01,1982,5.35
"raw","SWGBOND.",12,1982-02-01,1982.08333333333,5.49
"raw","SWGBOND.",12,1982-03-01,1982.16666666667,4.96
"raw","SWGBOND.",12,1982-04-01,1982.25,4.84
"raw","SWGBOND.",12,1982-05-01,1982.33333333333,4.77
"raw","SWGBOND.",12,1982-06-01,1982.41666666667,5.05
"raw","SWGBOND.",12,1982-07-01,1982.5,4.73
"raw","SWGBOND.",12,1982-08-01,1982.58333333333,4.35
"raw","SWGBOND.",12,1982-09-01,1982.66666666667,4.08
"raw","SWGBOND.",12,1982-10-01,1982.75,3.9
"raw","SWGBOND.",12,1982-11-01,1982.83333333333,3.87
"raw","SWGBOND.",12,1982-12-01,1982.91666666667,3.79
"raw","SWGBOND.",12,1983-01-01,1983,3.86
"raw","SWGBOND.",12,1983-02-01,1983.08333333333,3.86
"raw","SWGBOND.",12,1983-03-01,1983.16666666667,4.14
"raw","SWGBOND.",12,1983-04-01,1983.25,4.06
"raw","SWGBOND.",12,1983-05-01,1983.33333333333,4.18
"raw","SWGBOND.",12,1983-06-01,1983.41666666667,4.28
"raw","SWGBOND.",12,1983-07-01,1983.5,4.2
"raw","SWGBOND.",12,1983-08-01,1983.58333333333,4.45
"raw","SWGBOND.",12,1983-09-01,1983.66666666667,4.39
"raw","SWGBOND.",12,1983-10-01,1983.75,4.26
"raw","SWGBOND.",12,1983-11-01,1983.83333333333,4.25
"raw","SWGBOND.",12,1983-12-01,1983.91666666667,4.16
"raw","SWGBOND.",12,1984-01-01,1984,4.31
"raw","SWGBOND.",12,1984-02-01,1984.08333333333,4.39
"raw","SWGBOND.",12,1984-03-01,1984.16666666667,4.38
"raw","SWGBOND.",12,1984-04-01,1984.25,4.47
"raw","SWGBOND.",12,1984-05-01,1984.33333333333,4.64
"raw","SWGBOND.",12,1984-06-01,1984.41666666667,4.53
"raw","SWGBOND.",12,1984-07-01,1984.5,4.66
"raw","SWGBOND.",12,1984-08-01,1984.58333333333,4.62
"raw","SWGBOND.",12,1984-09-01,1984.66666666667,4.68
"raw","SWGBOND.",12,1984-10-01,1984.75,4.74
"raw","SWGBOND.",12,1984-11-01,1984.83333333333,4.62
"raw","SWGBOND.",12,1984-12-01,1984.91666666667,4.6
"raw","SWGBOND.",12,1985-01-01,1985,4.71
"raw","SWGBOND.",12,1985-02-01,1985.08333333333,4.93
"raw","SWGBOND.",12,1985-03-01,1985.16666666667,4.87
"raw","SWGBOND.",12,1985-04-01,1985.25,4.76
"raw","SWGBOND.",12,1985-05-01,1985.33333333333,4.74
"raw","SWGBOND.",12,1985-06-01,1985.41666666667,4.78
"raw","SWGBOND.",12,1985-07-01,1985.5,4.78
"raw","SWGBOND.",12,1985-08-01,1985.58333333333,4.69
"raw","SWGBOND.",12,1985-09-01,1985.66666666667,4.65
"raw","SWGBOND.",12,1985-10-01,1985.75,4.58
"raw","SWGBOND.",12,1985-11-01,1985.83333333333,4.51
"raw","SWGBOND.",12,1985-12-01,1985.91666666667,4.42
"raw","SWGBOND.",12,1986-01-01,1986,4.41
"raw","SWGBOND.",12,1986-02-01,1986.08333333333,4.26
"raw","SWGBOND.",12,1986-03-01,1986.16666666667,4.17
"raw","SWGBOND.",12,1986-04-01,1986.25,4.26
"raw","SWGBOND.",12,1986-05-01,1986.33333333333,4.4
"raw","SWGBOND.",12,1986-06-01,1986.41666666667,4.43
"raw","SWGBOND.",12,1986-07-01,1986.5,4.32
